Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Circuit_race,Position_quali,DriverNumber_quali,TeamName_quali,BestLap_Sec,IsWetQuali,Circuit_quali
14.0,GAS,10,AlphaTauri,11.0,Finished,1,Finished,0,2022,19,Austin,13.0,10,AlphaTauri,96.577,0,Austin
15.0,MSC,47,Haas F1 Team,16.0,Finished,1,Finished,0,2022,19,Austin,19.0,47,Haas F1 Team,97.111,0,Austin
16.0,RIC,3,McLaren,15.0,Finished,1,Finished,0,2022,19,Austin,17.0,3,McLaren,97.046,0,Austin
17.0,LAT,6,Williams,17.0,Finished,1,Finished,0,2022,19,Austin,20.0,6,Williams,97.244,0,Austin
18.0,STR,18,Aston Martin,5.0,Collision,0,Other,0,2022,19,Austin,7.0,18,Aston Martin,95.598,0,Austin
19.0,BOT,77,Alfa Romeo,7.0,Spun off,0,Other,0,2022,19,Austin,10.0,77,Alfa Romeo,96.319,0,Austin
20.0,SAI,55,Ferrari,1.0,Collision damage,0,Other,0,2022,19,Austin,1.0,55,Ferrari,94.356,0,Austin
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2022,20,Mexico City,1.0,1,Red Bull Racing,77.775,0,Mexico City
2.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2022,20,Mexico City,3.0,44,Mercedes,78.084,0,Mexico City
3.0,PER,11,Red Bull Racing,4.0,Finished,1,Finished,0,2022,20,Mexico City,4.0,11,Red Bull Racing,78.128,0,Mexico City
4.0,RUS,63,Mercedes,2.0,Finished,1,Finished,0,2022,20,Mexico City,2.0,63,Mercedes,78.079,0,Mexico City
5.0,SAI,55,Ferrari,5.0,Finished,1,Finished,0,2022,20,Mexico City,5.0,55,Ferrari,78.351,0,Mexico City
6.0,LEC,16,Ferrari,7.0,Finished,1,Finished,0,2022,20,Mexico City,7.0,16,Ferrari,78.555,0,Mexico City
7.0,RIC,3,McLaren,11.0,+1 Lap,0,Other,0,2022,20,Mexico City,11.0,3,McLaren,79.325,0,Mexico City
8.0,OCO,31,Alpine,10.0,+1 Lap,0,Other,0,2022,20,Mexico City,10.0,31,Alpine,79.01,0,Mexico City
9.0,NOR,4,McLaren,8.0,+1 Lap,0,Other,0,2022,20,Mexico City,8.0,4,McLaren,78.721,0,Mexico City
10.0,BOT,77,Alfa Romeo,6.0,+1 Lap,0,Other,0,2022,20,Mexico City,6.0,77,Alfa Romeo,78.401,0,Mexico City
11.0,GAS,10,AlphaTauri,14.0,+1 Lap,0,Other,0,2022,20,Mexico City,14.0,10,AlphaTauri,79.672,0,Mexico City
12.0,ALB,23,Williams,17.0,+1 Lap,0,Other,0,2022,20,Mexico City,19.0,23,Williams,80.859,0,Mexico City
13.0,ZHO,24,Alfa Romeo,12.0,+1 Lap,0,Other,0,2022,20,Mexico City,12.0,24,Alfa Romeo,79.476,0,Mexico City
14.0,VET,5,Aston Martin,16.0,+1 Lap,0,Other,0,2022,20,Mexico City,17.0,5,Aston Martin,80.419,0,Mexico City
15.0,STR,18,Aston Martin,20.0,+1 Lap,0,Other,0,2022,20,Mexico City,18.0,18,Aston Martin,80.52,0,Mexico City
16.0,MSC,47,Haas F1 Team,15.0,+1 Lap,0,Other,0,2022,20,Mexico City,16.0,47,Haas F1 Team,80.419,0,Mexico City
17.0,MAG,20,Haas F1 Team,19.0,+1 Lap,0,Other,0,2022,20,Mexico City,15.0,20,Haas F1 Team,79.833,0,Mexico City
18.0,LAT,6,Williams,18.0,+2 Laps,0,Other,0,2022,20,Mexico City,20.0,6,Williams,81.167,0,Mexico City
19.0,ALO,14,Alpine,9.0,Engine,0,Mechanical,0,2022,20,Mexico City,9.0,14,Alpine,78.939,0,Mexico City
20.0,TSU,22,AlphaTauri,13.0,Collision damage,0,Other,0,2022,20,Mexico City,13.0,22,AlphaTauri,79.589,0,Mexico City
1.0,RUS,63,Mercedes,1.0,Finished,1,Finished,0,2022,21,São Paulo,3.0,63,Mercedes,71.318,1,São Paulo
2.0,HAM,44,Mercedes,2.0,Finished,1,Finished,0,2022,21,São Paulo,8.0,44,Mercedes,71.539,1,São Paulo
3.0,SAI,55,Ferrari,7.0,Finished,1,Finished,0,2022,21,São Paulo,5.0,55,Ferrari,70.89,1,São Paulo
4.0,LEC,16,Ferrari,5.0,Finished,1,Finished,0,2022,21,São Paulo,10.0,16,Ferrari,70.95,1,São Paulo
5.0,ALO,14,Alpine,17.0,Finished,1,Finished,0,2022,21,São Paulo,7.0,14,Alpine,71.394,1,São Paulo
6.0,VER,1,Red Bull Racing,3.0,Finished,1,Finished,0,2022,21,São Paulo,2.0,1,Red Bull Racing,70.881,1,São Paulo
7.0,PER,11,Red Bull Racing,4.0,Finished,1,Finished,0,2022,21,São Paulo,9.0,11,Red Bull Racing,71.456,1,São Paulo
8.0,OCO,31,Alpine,16.0,Finished,1,Finished,0,2022,21,São Paulo,6.0,31,Alpine,71.587,1,São Paulo
9.0,BOT,77,Alfa Romeo,14.0,Finished,1,Finished,0,2022,21,São Paulo,18.0,77,Alfa Romeo,75.486,1,São Paulo
10.0,STR,18,Aston Martin,15.0,Finished,1,Finished,0,2022,21,São Paulo,15.0,18,Aston Martin,72.21,1,São Paulo
11.0,VET,5,Aston Martin,9.0,Finished,1,Finished,0,2022,21,São Paulo,13.0,5,Aston Martin,71.678,1,São Paulo
12.0,ZHO,24,Alfa Romeo,13.0,Finished,1,Finished,0,2022,21,São Paulo,17.0,24,Alfa Romeo,75.197,1,São Paulo
13.0,MSC,47,Haas F1 Team,12.0,Finished,1,Finished,0,2022,21,São Paulo,20.0,47,Haas F1 Team,76.361,1,São Paulo
14.0,GAS,10,AlphaTauri,10.0,Finished,1,Finished,0,2022,21,São Paulo,12.0,10,AlphaTauri,71.675,1,São Paulo
15.0,ALB,23,Williams,19.0,Finished,1,Finished,0,2022,21,São Paulo,11.0,23,Williams,71.631,1,São Paulo
16.0,LAT,6,Williams,18.0,Finished,1,Finished,0,2022,21,São Paulo,16.0,6,Williams,75.095,1,São Paulo
17.0,TSU,22,AlphaTauri,0.0,+1 Lap,0,Other,0,2022,21,São Paulo,19.0,22,AlphaTauri,76.264,1,São Paulo
18.0,NOR,4,McLaren,6.0,Gearbox,0,Mechanical,0,2022,21,São Paulo,4.0,4,McLaren,71.377,1,São Paulo
19.0,MAG,20,Haas F1 Team,8.0,Collision,0,Other,0,2022,21,São Paulo,1.0,20,Haas F1 Team,71.41,1,São Paulo
20.0,RIC,3,McLaren,11.0,Collision,0,Other,0,2022,21,São Paulo,14.0,3,McLaren,72.14,1,São Paulo
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2022,22,Yas Island,1.0,1,Red Bull Racing,83.824,0,Yas Island
2.0,LEC,16,Ferrari,3.0,Finished,1,Finished,0,2022,22,Yas Island,3.0,16,Ferrari,84.092,0,Yas Island
3.0,PER,11,Red Bull Racing,2.0,Finished,1,Finished,0,2022,22,Yas Island,2.0,11,Red Bull Racing,84.052,0,Yas Island
4.0,SAI,55,Ferrari,4.0,Finished,1,Finished,0,2022,22,Yas Island,4.0,55,Ferrari,84.242,0,Yas Island
5.0,RUS,63,Mercedes,6.0,Finished,1,Finished,0,2022,22,Yas Island,6.0,63,Mercedes,84.511,0,Yas Island
6.0,NOR,4,McLaren,7.0,Finished,1,Finished,0,2022,22,Yas Island,7.0,4,McLaren,84.769,0,Yas Island
7.0,OCO,31,Alpine,8.0,Finished,1,Finished,0,2022,22,Yas Island,8.0,31,Alpine,84.83,0,Yas Island
8.0,STR,18,Aston Martin,14.0,Finished,1,Finished,0,2022,22,Yas Island,14.0,18,Aston Martin,85.359,0,Yas Island
9.0,RIC,3,McLaren,13.0,Finished,1,Finished,0,2022,22,Yas Island,10.0,3,McLaren,85.045,0,Yas Island
10.0,VET,5,Aston Martin,9.0,Finished,1,Finished,0,2022,22,Yas Island,9.0,5,Aston Martin,84.961,0,Yas Island
11.0,TSU,22,AlphaTauri,11.0,Finished,1,Finished,0,2022,22,Yas Island,12.0,22,AlphaTauri,85.219,0,Yas Island
12.0,ZHO,24,Alfa Romeo,15.0,+1 Lap,0,Other,0,2022,22,Yas Island,15.0,24,Alfa Romeo,85.408,0,Yas Island
13.0,ALB,23,Williams,19.0,+1 Lap,0,Other,0,2022,22,Yas Island,19.0,23,Williams,86.028,0,Yas Island
14.0,GAS,10,AlphaTauri,17.0,+1 Lap,0,Other,0,2022,22,Yas Island,17.0,10,AlphaTauri,85.859,0,Yas Island
15.0,BOT,77,Alfa Romeo,18.0,+1 Lap,0,Other,0,2022,22,Yas Island,18.0,77,Alfa Romeo,85.892,0,Yas Island
16.0,MSC,47,Haas F1 Team,12.0,+1 Lap,0,Other,0,2022,22,Yas Island,13.0,47,Haas F1 Team,85.225,0,Yas Island
17.0,MAG,20,Haas F1 Team,16.0,+1 Lap,0,Other,0,2022,22,Yas Island,16.0,20,Haas F1 Team,85.834,0,Yas Island
18.0,HAM,44,Mercedes,5.0,Hydraulics,0,Other,0,2022,22,Yas Island,5.0,44,Mercedes,84.508,0,Yas Island
19.0,LAT,6,Williams,20.0,Collision damage,0,Other,0,2022,22,Yas Island,20.0,6,Williams,86.054,0,Yas Island
20.0,ALO,14,Alpine,10.0,Water leak,0,Other,0,2022,22,Yas Island,11.0,14,Alpine,85.096,0,Yas Island
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2023,1,Sakhir,1.0,1,Red Bull Racing,89.708,0,Sakhir
2.0,PER,11,Red Bull Racing,2.0,Finished,1,Finished,0,2023,1,Sakhir,2.0,11,Red Bull Racing,89.846,0,Sakhir
3.0,ALO,14,Aston Martin,5.0,Finished,1,Finished,0,2023,1,Sakhir,5.0,14,Aston Martin,90.336,0,Sakhir
4.0,SAI,55,Ferrari,4.0,Finished,1,Finished,0,2023,1,Sakhir,4.0,55,Ferrari,90.154,0,Sakhir
5.0,HAM,44,Mercedes,7.0,Finished,1,Finished,0,2023,1,Sakhir,7.0,44,Mercedes,90.384,0,Sakhir
6.0,STR,18,Aston Martin,8.0,Finished,1,Finished,0,2023,1,Sakhir,8.0,18,Aston Martin,90.836,0,Sakhir
7.0,RUS,63,Mercedes,6.0,Finished,1,Finished,0,2023,1,Sakhir,6.0,63,Mercedes,90.34,0,Sakhir
8.0,BOT,77,Alfa Romeo,12.0,Finished,1,Finished,0,2023,1,Sakhir,12.0,77,Alfa Romeo,91.443,0,Sakhir
9.0,GAS,10,Alpine,20.0,Finished,1,Finished,0,2023,1,Sakhir,20.0,10,Alpine,92.181,0,Sakhir
10.0,ALB,23,Williams,15.0,Finished,1,Finished,0,2023,1,Sakhir,15.0,23,Williams,91.461,0,Sakhir
11.0,TSU,22,AlphaTauri,14.0,Finished,1,Finished,0,2023,1,Sakhir,14.0,22,AlphaTauri,91.4,0,Sakhir
12.0,SAR,2,Williams,16.0,Lapped,0,Other,0,2023,1,Sakhir,16.0,2,Williams,91.652,0,Sakhir
13.0,MAG,20,Haas F1 Team,17.0,Lapped,0,Other,0,2023,1,Sakhir,17.0,20,Haas F1 Team,91.892,0,Sakhir
14.0,DEV,21,AlphaTauri,19.0,Lapped,0,Other,0,2023,1,Sakhir,19.0,21,AlphaTauri,92.121,0,Sakhir
15.0,HUL,27,Haas F1 Team,10.0,Lapped,0,Other,0,2023,1,Sakhir,10.0,27,Haas F1 Team,90.809,0,Sakhir
16.0,ZHO,24,Alfa Romeo,13.0,Lapped,0,Other,0,2023,1,Sakhir,13.0,24,Alfa Romeo,91.473,0,Sakhir
17.0,NOR,4,McLaren,11.0,Lapped,0,Other,0,2023,1,Sakhir,11.0,4,McLaren,91.381,0,Sakhir
18.0,OCO,31,Alpine,9.0,Retired,0,Other,0,2023,1,Sakhir,9.0,31,Alpine,90.914,0,Sakhir
19.0,LEC,16,Ferrari,3.0,Retired,0,Other,0,2023,1,Sakhir,3.0,16,Ferrari,90.0,0,Sakhir
20.0,PIA,81,McLaren,18.0,Retired,0,Other,0,2023,1,Sakhir,18.0,81,McLaren,92.101,0,Sakhir
1.0,PER,11,Red Bull Racing,1.0,Finished,1,Finished,0,2023,2,Jeddah,1.0,11,Red Bull Racing,88.265,0,Jeddah
2.0,VER,1,Red Bull Racing,15.0,Finished,1,Finished,0,2023,2,Jeddah,15.0,1,Red Bull Racing,88.761,0,Jeddah
3.0,ALO,14,Aston Martin,2.0,Finished,1,Finished,0,2023,2,Jeddah,3.0,14,Aston Martin,88.73,0,Jeddah
4.0,RUS,63,Mercedes,3.0,Finished,1,Finished,0,2023,2,Jeddah,4.0,63,Mercedes,88.857,0,Jeddah
5.0,HAM,44,Mercedes,7.0,Finished,1,Finished,0,2023,2,Jeddah,8.0,44,Mercedes,89.223,0,Jeddah
6.0,SAI,55,Ferrari,4.0,Finished,1,Finished,0,2023,2,Jeddah,5.0,55,Ferrari,88.931,0,Jeddah
7.0,LEC,16,Ferrari,12.0,Finished,1,Finished,0,2023,2,Jeddah,2.0,16,Ferrari,88.42,0,Jeddah
8.0,OCO,31,Alpine,6.0,Finished,1,Finished,0,2023,2,Jeddah,7.0,31,Alpine,89.078,0,Jeddah
9.0,GAS,10,Alpine,9.0,Finished,1,Finished,0,2023,2,Jeddah,10.0,10,Alpine,89.357,0,Jeddah
10.0,MAG,20,Haas F1 Team,13.0,Finished,1,Finished,0,2023,2,Jeddah,13.0,20,Haas F1 Team,89.634,0,Jeddah
11.0,TSU,22,AlphaTauri,16.0,Finished,1,Finished,0,2023,2,Jeddah,16.0,22,AlphaTauri,89.939,0,Jeddah
12.0,HUL,27,Haas F1 Team,10.0,Finished,1,Finished,0,2023,2,Jeddah,11.0,27,Haas F1 Team,89.451,0,Jeddah
13.0,ZHO,24,Alfa Romeo,11.0,Finished,1,Finished,0,2023,2,Jeddah,12.0,24,Alfa Romeo,89.461,0,Jeddah
14.0,DEV,21,AlphaTauri,18.0,Finished,1,Finished,0,2023,2,Jeddah,18.0,21,AlphaTauri,90.244,0,Jeddah
15.0,PIA,81,McLaren,8.0,Finished,1,Finished,0,2023,2,Jeddah,9.0,81,McLaren,89.243,0,Jeddah
16.0,SAR,2,Williams,20.0,Finished,1,Finished,0,2023,2,Jeddah,20.0,2,Williams,128.51,0,Jeddah
17.0,NOR,4,McLaren,19.0,Finished,1,Finished,0,2023,2,Jeddah,19.0,4,McLaren,90.447,0,Jeddah
18.0,BOT,77,Alfa Romeo,14.0,Lapped,0,Other,0,2023,2,Jeddah,14.0,77,Alfa Romeo,89.668,0,Jeddah
19.0,ALB,23,Williams,17.0,Retired,0,Other,0,2023,2,Jeddah,17.0,23,Williams,89.994,0,Jeddah
20.0,STR,18,Aston Martin,5.0,Retired,0,Other,0,2023,2,Jeddah,6.0,18,Aston Martin,88.945,0,Jeddah
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2023,3,Melbourne,1.0,1,Red Bull Racing,76.732,1,Melbourne
2.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2023,3,Melbourne,3.0,44,Mercedes,77.104,1,Melbourne
3.0,ALO,14,Aston Martin,4.0,Finished,1,Finished,0,2023,3,Melbourne,4.0,14,Aston Martin,77.139,1,Melbourne
4.0,STR,18,Aston Martin,6.0,Finished,1,Finished,0,2023,3,Melbourne,6.0,18,Aston Martin,77.308,1,Melbourne
5.0,PER,11,Red Bull Racing,20.0,Finished,1,Finished,0,2023,3,Melbourne,20.0,11,Red Bull Racing,,1,Melbourne
6.0,NOR,4,McLaren,13.0,Finished,1,Finished,0,2023,3,Melbourne,13.0,4,McLaren,78.119,1,Melbourne
7.0,HUL,27,Haas F1 Team,10.0,Finished,1,Finished,0,2023,3,Melbourne,10.0,27,Haas F1 Team,77.412,1,Melbourne
8.0,PIA,81,McLaren,16.0,Finished,1,Finished,0,2023,3,Melbourne,16.0,81,McLaren,78.517,1,Melbourne
9.0,ZHO,24,Alfa Romeo,17.0,Finished,1,Finished,0,2023,3,Melbourne,17.0,24,Alfa Romeo,78.54,1,Melbourne
10.0,TSU,22,AlphaTauri,12.0,Finished,1,Finished,0,2023,3,Melbourne,12.0,22,AlphaTauri,78.099,1,Melbourne
11.0,BOT,77,Alfa Romeo,19.0,Finished,1,Finished,0,2023,3,Melbourne,19.0,77,Alfa Romeo,78.714,1,Melbourne
12.0,SAI,55,Ferrari,5.0,Finished,1,Finished,0,2023,3,Melbourne,5.0,55,Ferrari,77.27,1,Melbourne
13.0,GAS,10,Alpine,9.0,Finished,1,Finished,0,2023,3,Melbourne,9.0,10,Alpine,77.574,1,Melbourne
14.0,OCO,31,Alpine,11.0,Finished,1,Finished,0,2023,3,Melbourne,11.0,31,Alpine,77.768,1,Melbourne
15.0,DEV,21,AlphaTauri,15.0,Finished,1,Finished,0,2023,3,Melbourne,15.0,21,AlphaTauri,78.335,1,Melbourne
16.0,SAR,2,Williams,18.0,Finished,1,Finished,0,2023,3,Melbourne,18.0,2,Williams,78.557,1,Melbourne
17.0,MAG,20,Haas F1 Team,14.0,Finished,1,Finished,0,2023,3,Melbourne,14.0,20,Haas F1 Team,78.129,1,Melbourne
18.0,RUS,63,Mercedes,2.0,Retired,0,Other,0,2023,3,Melbourne,2.0,63,Mercedes,76.968,1,Melbourne
19.0,ALB,23,Williams,8.0,Retired,0,Other,0,2023,3,Melbourne,8.0,23,Williams,77.609,1,Melbourne
20.0,LEC,16,Ferrari,7.0,Retired,0,Other,0,2023,3,Melbourne,7.0,16,Ferrari,77.369,1,Melbourne
1.0,PER,11,Red Bull Racing,3.0,Finished,1,Finished,0,2023,4,Baku,3.0,11,Red Bull Racing,100.495,0,Baku
2.0,VER,1,Red Bull Racing,2.0,Finished,1,Finished,0,2023,4,Baku,2.0,1,Red Bull Racing,100.391,0,Baku
3.0,LEC,16,Ferrari,1.0,Finished,1,Finished,0,2023,4,Baku,1.0,16,Ferrari,100.203,0,Baku
4.0,ALO,14,Aston Martin,6.0,Finished,1,Finished,0,2023,4,Baku,6.0,14,Aston Martin,101.253,0,Baku
5.0,SAI,55,Ferrari,4.0,Finished,1,Finished,0,2023,4,Baku,4.0,55,Ferrari,101.016,0,Baku
6.0,HAM,44,Mercedes,5.0,Finished,1,Finished,0,2023,4,Baku,5.0,44,Mercedes,101.177,0,Baku
7.0,STR,18,Aston Martin,9.0,Finished,1,Finished,0,2023,4,Baku,9.0,18,Aston Martin,101.576,0,Baku
8.0,RUS,63,Mercedes,11.0,Finished,1,Finished,0,2023,4,Baku,11.0,63,Mercedes,101.654,0,Baku
9.0,NOR,4,McLaren,7.0,Finished,1,Finished,0,2023,4,Baku,7.0,4,McLaren,101.281,0,Baku
10.0,TSU,22,AlphaTauri,8.0,Finished,1,Finished,0,2023,4,Baku,8.0,22,AlphaTauri,101.569,0,Baku
11.0,PIA,81,McLaren,10.0,Finished,1,Finished,0,2023,4,Baku,10.0,81,McLaren,101.611,0,Baku
12.0,ALB,23,Williams,12.0,Finished,1,Finished,0,2023,4,Baku,13.0,23,Williams,101.818,0,Baku
13.0,MAG,20,Haas F1 Team,16.0,Finished,1,Finished,0,2023,4,Baku,18.0,20,Haas F1 Team,103.417,0,Baku
14.0,GAS,10,Alpine,17.0,Finished,1,Finished,0,2023,4,Baku,19.0,10,Alpine,104.853,0,Baku
15.0,OCO,31,Alpine,19.0,Finished,1,Finished,0,2023,4,Baku,12.0,31,Alpine,101.798,0,Baku
16.0,SAR,2,Williams,14.0,Finished,1,Finished,0,2023,4,Baku,15.0,2,Williams,102.242,0,Baku
17.0,HUL,27,Haas F1 Team,20.0,Lapped,0,Other,0,2023,4,Baku,17.0,27,Haas F1 Team,102.755,0,Baku
18.0,BOT,77,Alfa Romeo,13.0,Lapped,0,Other,0,2023,4,Baku,14.0,77,Alfa Romeo,102.259,0,Baku
19.0,ZHO,24,Alfa Romeo,15.0,Retired,0,Other,0,2023,4,Baku,16.0,24,Alfa Romeo,102.642,0,Baku
20.0,DEV,21,AlphaTauri,18.0,Retired,0,Other,0,2023,4,Baku,20.0,21,AlphaTauri,115.282,0,Baku
1.0,VER,1,Red Bull Racing,9.0,Finished,1,Finished,0,2023,5,Miami,9.0,1,Red Bull Racing,86.814,0,Miami
2.0,PER,11,Red Bull Racing,1.0,Finished,1,Finished,0,2023,5,Miami,1.0,11,Red Bull Racing,86.841,0,Miami
3.0,ALO,14,Aston Martin,2.0,Finished,1,Finished,0,2023,5,Miami,2.0,14,Aston Martin,87.097,0,Miami
4.0,RUS,63,Mercedes,6.0,Finished,1,Finished,0,2023,5,Miami,6.0,63,Mercedes,87.743,0,Miami
5.0,SAI,55,Ferrari,3.0,Finished,1,Finished,0,2023,5,Miami,3.0,55,Ferrari,87.148,0,Miami
6.0,HAM,44,Mercedes,13.0,Finished,1,Finished,0,2023,5,Miami,13.0,44,Mercedes,87.846,0,Miami
7.0,LEC,16,Ferrari,7.0,Finished,1,Finished,0,2023,5,Miami,7.0,16,Ferrari,86.964,0,Miami
8.0,GAS,10,Alpine,5.0,Finished,1,Finished,0,2023,5,Miami,5.0,10,Alpine,87.612,0,Miami
9.0,OCO,31,Alpine,8.0,Finished,1,Finished,0,2023,5,Miami,8.0,31,Alpine,87.444,0,Miami
10.0,MAG,20,Haas F1 Team,4.0,Finished,1,Finished,0,2023,5,Miami,4.0,20,Haas F1 Team,87.673,0,Miami
11.0,TSU,22,AlphaTauri,17.0,Finished,1,Finished,0,2023,5,Miami,17.0,22,AlphaTauri,88.429,0,Miami
12.0,STR,18,Aston Martin,18.0,Finished,1,Finished,0,2023,5,Miami,18.0,18,Aston Martin,88.476,0,Miami
13.0,BOT,77,Alfa Romeo,10.0,Finished,1,Finished,0,2023,5,Miami,10.0,77,Alfa Romeo,87.564,0,Miami
14.0,ALB,23,Williams,11.0,Finished,1,Finished,0,2023,5,Miami,11.0,23,Williams,87.795,0,Miami
15.0,HUL,27,Haas F1 Team,12.0,Finished,1,Finished,0,2023,5,Miami,12.0,27,Haas F1 Team,87.903,0,Miami
16.0,ZHO,24,Alfa Romeo,14.0,Finished,1,Finished,0,2023,5,Miami,14.0,24,Alfa Romeo,88.091,0,Miami
17.0,NOR,4,McLaren,16.0,Finished,1,Finished,0,2023,5,Miami,16.0,4,McLaren,88.394,0,Miami
18.0,DEV,21,AlphaTauri,15.0,Finished,1,Finished,0,2023,5,Miami,15.0,21,AlphaTauri,88.325,0,Miami
19.0,PIA,81,McLaren,19.0,Lapped,0,Other,0,2023,5,Miami,19.0,81,McLaren,88.484,0,Miami
20.0,SAR,2,Williams,20.0,Lapped,0,Other,0,2023,5,Miami,20.0,2,Williams,88.577,0,Miami
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,1,2023,6,Monaco,1.0,1,Red Bull Racing,71.365,0,Monaco
2.0,ALO,14,Aston Martin,2.0,Finished,1,Finished,1,2023,6,Monaco,2.0,14,Aston Martin,71.449,0,Monaco
3.0,OCO,31,Alpine,3.0,Finished,1,Finished,1,2023,6,Monaco,4.0,31,Alpine,71.553,0,Monaco
4.0,HAM,44,Mercedes,5.0,Finished,1,Finished,1,2023,6,Monaco,6.0,44,Mercedes,71.725,0,Monaco
5.0,RUS,63,Mercedes,8.0,Finished,1,Finished,1,2023,6,Monaco,8.0,63,Mercedes,71.964,0,Monaco
6.0,LEC,16,Ferrari,6.0,Finished,1,Finished,1,2023,6,Monaco,3.0,16,Ferrari,71.471,0,Monaco
7.0,GAS,10,Alpine,7.0,Finished,1,Finished,1,2023,6,Monaco,7.0,10,Alpine,71.933,0,Monaco
8.0,SAI,55,Ferrari,4.0,Finished,1,Finished,1,2023,6,Monaco,5.0,55,Ferrari,71.63,0,Monaco
9.0,NOR,4,McLaren,10.0,Lapped,0,Other,1,2023,6,Monaco,10.0,4,McLaren,72.254,0,Monaco
10.0,PIA,81,McLaren,11.0,Lapped,0,Other,1,2023,6,Monaco,11.0,81,McLaren,72.395,0,Monaco
11.0,BOT,77,Alfa Romeo,15.0,Lapped,0,Other,1,2023,6,Monaco,15.0,77,Alfa Romeo,72.625,0,Monaco
12.0,DEV,21,AlphaTauri,12.0,Lapped,0,Other,1,2023,6,Monaco,12.0,21,AlphaTauri,72.428,0,Monaco
13.0,ZHO,24,Alfa Romeo,19.0,Lapped,0,Other,1,2023,6,Monaco,19.0,24,Alfa Romeo,73.523,0,Monaco
14.0,ALB,23,Williams,13.0,Lapped,0,Other,1,2023,6,Monaco,13.0,23,Williams,72.527,0,Monaco
15.0,TSU,22,AlphaTauri,9.0,Lapped,0,Other,1,2023,6,Monaco,9.0,22,AlphaTauri,72.082,0,Monaco
16.0,PER,11,Red Bull Racing,20.0,Lapped,0,Other,1,2023,6,Monaco,20.0,11,Red Bull Racing,73.85,0,Monaco
17.0,HUL,27,Haas F1 Team,18.0,Lapped,0,Other,1,2023,6,Monaco,18.0,27,Haas F1 Team,73.279,0,Monaco
18.0,SAR,2,Williams,16.0,Lapped,0,Other,1,2023,6,Monaco,16.0,2,Williams,73.113,0,Monaco
19.0,MAG,20,Haas F1 Team,17.0,Finished,1,Finished,1,2023,6,Monaco,17.0,20,Haas F1 Team,73.27,0,Monaco
20.0,STR,18,Aston Martin,14.0,Retired,0,Other,1,2023,6,Monaco,14.0,18,Aston Martin,72.623,0,Monaco
1.0,VER,1,Red Bull Racing,1.0,Finished,1,Finished,0,2023,7,Barcelona,1.0,1,Red Bull Racing,72.272,1,Barcelona
2.0,HAM,44,Mercedes,4.0,Finished,1,Finished,0,2023,7,Barcelona,5.0,44,Mercedes,72.818,1,Barcelona
3.0,RUS,63,Mercedes,12.0,Finished,1,Finished,0,2023,7,Barcelona,12.0,63,Mercedes,73.326,1,Barcelona
4.0,PER,11,Red Bull Racing,11.0,Finished,1,Finished,0,2023,7,Barcelona,11.0,11,Red Bull Racing,73.334,1,Barcelona
5.0,SAI,55,Ferrari,2.0,Finished,1,Finished,0,2023,7,Barcelona,2.0,55,Ferrari,72.734,1,Barcelona
6.0,STR,18,Aston Martin,5.0,Finished,1,Finished,0,2023,7,Barcelona,6.0,18,Aston Martin,72.994,1,Barcelona
7.0,ALO,14,Aston Martin,8.0,Finished,1,Finished,0,2023,7,Barcelona,9.0,14,Aston Martin,73.098,1,Barcelona
8.0,OCO,31,Alpine,6.0,Finished,1,Finished,0,2023,7,Barcelona,7.0,31,Alpine,73.001,1,Barcelona
9.0,ZHO,24,Alfa Romeo,13.0,Finished,1,Finished,0,2023,7,Barcelona,13.0,24,Alfa Romeo,73.521,1,Barcelona
10.0,GAS,10,Alpine,10.0,Finished,1,Finished,0,2023,7,Barcelona,4.0,10,Alpine,72.816,1,Barcelona
11.0,LEC,16,Ferrari,19.0,Finished,1,Finished,0,2023,7,Barcelona,19.0,16,Ferrari,74.079,1,Barcelona
12.0,TSU,22,AlphaTauri,15.0,Finished,1,Finished,0,2023,7,Barcelona,15.0,22,AlphaTauri,73.862,1,Barcelona
13.0,PIA,81,McLaren,9.0,Lapped,0,Other,0,2023,7,Barcelona,10.0,81,McLaren,73.059,1,Barcelona
14.0,DEV,21,AlphaTauri,14.0,Lapped,0,Other,0,2023,7,Barcelona,14.0,21,AlphaTauri,73.581,1,Barcelona
15.0,HUL,27,Haas F1 Team,7.0,Lapped,0,Other,0,2023,7,Barcelona,8.0,27,Haas F1 Team,73.229,1,Barcelona
16.0,ALB,23,Williams,18.0,Lapped,0,Other,0,2023,7,Barcelona,18.0,23,Williams,74.063,1,Barcelona
17.0,NOR,4,McLaren,3.0,Lapped,0,Other,0,2023,7,Barcelona,3.0,4,McLaren,72.776,1,Barcelona
18.0,MAG,20,Haas F1 Team,17.0,Lapped,0,Other,0,2023,7,Barcelona,17.0,20,Haas F1 Team,74.042,1,Barcelona
