Position_race,Abbreviation,DriverNumber_race,TeamName_race,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Position_quali,BestLap_Sec,IsWetQuali,Circuit,TrackLength_km,Corners,Type,OvertakingDifficulty,PositionDelta,DriverForm,DriverCircuitForm,TeamForm,IsRookieRace,IsNewCircuit
4.0,VET,5,Ferrari,9.0,Finished,1,Finished,0,2019,9,10.0,63.667,0,Spielberg,4.318,10,Permanent,Extremely Easy,-5.0,3.0,3.0,3.0,0,0
5.0,HAM,44,Mercedes,4.0,Finished,1,Finished,0,2019,9,2.0,63.262,0,Spielberg,4.318,10,Permanent,Extremely Easy,1.0,1.0,16.0,1.0,0,0
6.0,NOR,4,McLaren,5.0,+1 Lap,0,Other,0,2019,9,6.0,64.099,0,Spielberg,4.318,10,Permanent,Extremely Easy,1.0,13.333333333333334,,13.333333333333334,0,1
7.0,GAS,10,Red Bull Racing,8.0,+1 Lap,0,Other,0,2019,9,9.0,63.988,0,Spielberg,4.318,10,Permanent,Extremely Easy,-1.0,7.666666666666667,11.0,7.666666666666667,0,0
8.0,SAI,55,McLaren,19.0,+1 Lap,0,Other,0,2019,9,15.0,64.453,0,Spielberg,4.318,10,Permanent,Extremely Easy,-11.0,7.666666666666667,12.0,7.666666666666667,0,0
9.0,RAI,7,Kick Sauber,6.0,+1 Lap,0,Other,0,2019,9,7.0,64.056,0,Spielberg,4.318,10,Permanent,Extremely Easy,3.0,13.0,2.0,13.0,0,0
10.0,GIO,99,Kick Sauber,7.0,+1 Lap,0,Other,0,2019,9,8.0,64.179,0,Spielberg,4.318,10,Permanent,Extremely Easy,3.0,16.0,,16.0,0,1
11.0,PER,11,Aston Martin,13.0,+1 Lap,0,Other,0,2019,9,16.0,64.789,0,Spielberg,4.318,10,Permanent,Extremely Easy,-2.0,12.0,7.0,12.0,0,0
12.0,RIC,3,Alpine,12.0,+1 Lap,0,Other,0,2019,9,14.0,64.647,0,Spielberg,4.318,10,Permanent,Extremely Easy,0.0,8.666666666666666,18.0,8.666666666666666,0,0
13.0,HUL,27,Alpine,15.0,+1 Lap,0,Other,0,2019,9,12.0,64.516,0,Spielberg,4.318,10,Permanent,Extremely Easy,-2.0,9.333333333333334,20.0,9.333333333333334,0,0
14.0,STR,18,Aston Martin,14.0,+1 Lap,0,Other,0,2019,9,17.0,64.832,0,Spielberg,4.318,10,Permanent,Extremely Easy,0.0,12.666666666666666,14.0,12.666666666666666,0,0
15.0,ALB,23,Racing Bulls,18.0,+1 Lap,0,Other,0,2019,9,13.0,64.665,0,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,14.0,,14.0,0,1
16.0,GRO,8,Haas F1 Team,11.0,+1 Lap,0,Other,0,2019,9,11.0,64.49,0,Spielberg,4.318,10,Permanent,Extremely Easy,5.0,14.666666666666666,4.0,14.666666666666666,0,0
17.0,KVY,26,Racing Bulls,16.0,+1 Lap,0,Other,0,2019,9,18.0,65.324,0,Spielberg,4.318,10,Permanent,Extremely Easy,1.0,10.333333333333334,,10.333333333333334,0,1
18.0,RUS,63,Williams,21.0,+2 Laps,0,Other,0,2019,9,19.0,65.904,0,Spielberg,4.318,10,Permanent,Extremely Easy,-3.0,16.666666666666668,,16.666666666666668,0,1
19.0,MAG,20,Haas F1 Team,10.0,+2 Laps,0,Other,0,2019,9,5.0,64.072,0,Spielberg,4.318,10,Permanent,Extremely Easy,9.0,16.0,5.0,16.0,0,0
20.0,KUB,88,Williams,17.0,+3 Laps,0,Other,0,2019,9,20.0,66.206,0,Spielberg,4.318,10,Permanent,Extremely Easy,3.0,18.0,,18.0,0,1
1.0,HAM,44,Mercedes,2.0,Finished,1,Finished,0,2019,10,2.0,85.099,0,Silverstone,5.891,18,Permanent,Moderate,-1.0,2.3333333333333335,2.0,2.3333333333333335,0,0
2.0,BOT,77,Mercedes,1.0,Finished,1,Finished,0,2019,10,1.0,85.093,0,Silverstone,5.891,18,Permanent,Moderate,1.0,3.0,4.0,3.0,0,0
3.0,LEC,16,Ferrari,3.0,Finished,1,Finished,0,2019,10,3.0,85.172,0,Silverstone,5.891,18,Permanent,Moderate,0.0,2.6666666666666665,19.0,2.6666666666666665,0,0
4.0,GAS,10,Red Bull Racing,5.0,Finished,1,Finished,0,2019,10,5.0,85.59,0,Silverstone,5.891,18,Permanent,Moderate,-1.0,8.333333333333334,13.0,8.333333333333334,0,0
5.0,VER,33,Red Bull Racing,4.0,Finished,1,Finished,0,2019,10,4.0,85.276,0,Silverstone,5.891,18,Permanent,Moderate,1.0,3.3333333333333335,15.0,3.3333333333333335,0,0
6.0,SAI,55,McLaren,13.0,Finished,1,Finished,0,2019,10,13.0,86.203,0,Silverstone,5.891,18,Permanent,Moderate,-7.0,8.333333333333334,17.0,8.333333333333334,0,0
7.0,RIC,3,Alpine,7.0,Finished,1,Finished,0,2019,10,7.0,86.182,0,Silverstone,5.891,18,Permanent,Moderate,0.0,9.666666666666666,5.0,9.666666666666666,0,0
8.0,RAI,7,Kick Sauber,12.0,Finished,1,Finished,0,2019,10,12.0,86.546,0,Silverstone,5.891,18,Permanent,Moderate,-4.0,10.333333333333334,3.0,10.333333333333334,0,0
9.0,KVY,26,Racing Bulls,17.0,Finished,1,Finished,0,2019,10,17.0,86.721,0,Silverstone,5.891,18,Permanent,Moderate,-8.0,13.666666666666666,,13.666666666666666,0,1
10.0,HUL,27,Alpine,10.0,Finished,1,Finished,0,2019,10,10.0,86.386,0,Silverstone,5.891,18,Permanent,Moderate,0.0,9.333333333333334,6.0,9.333333333333334,0,0
11.0,NOR,4,McLaren,8.0,Finished,1,Finished,0,2019,10,8.0,86.079,0,Silverstone,5.891,18,Permanent,Moderate,3.0,11.666666666666666,,11.666666666666666,0,1
12.0,ALB,23,Racing Bulls,9.0,Finished,1,Finished,0,2019,10,9.0,86.345,0,Silverstone,5.891,18,Permanent,Moderate,3.0,16.333333333333332,,16.333333333333332,0,1
13.0,STR,18,Aston Martin,18.0,Finished,1,Finished,0,2019,10,18.0,86.762,0,Silverstone,5.891,18,Permanent,Moderate,-5.0,12.0,12.0,12.0,0,0
14.0,RUS,63,Williams,19.0,+1 Lap,0,Other,0,2019,10,19.0,87.789,0,Silverstone,5.891,18,Permanent,Moderate,-5.0,17.666666666666668,,17.666666666666668,0,1
15.0,KUB,88,Williams,20.0,+1 Lap,0,Other,0,2019,10,20.0,88.257,0,Silverstone,5.891,18,Permanent,Moderate,-5.0,18.666666666666668,,18.666666666666668,0,1
16.0,VET,5,Ferrari,6.0,+1 Lap,0,Other,0,2019,10,6.0,85.787,0,Silverstone,5.891,18,Permanent,Moderate,10.0,3.6666666666666665,1.0,3.6666666666666665,0,0
17.0,PER,11,Aston Martin,15.0,+1 Lap,0,Other,0,2019,10,15.0,86.649,0,Silverstone,5.891,18,Permanent,Moderate,2.0,11.666666666666666,10.0,11.666666666666666,0,0
18.0,GIO,99,Kick Sauber,11.0,Spun off,0,Other,0,2019,10,11.0,86.449,0,Silverstone,5.891,18,Permanent,Moderate,7.0,13.0,,13.0,0,1
19.0,GRO,8,Haas F1 Team,14.0,Collision,0,Other,0,2019,10,14.0,86.347,0,Silverstone,5.891,18,Permanent,Moderate,5.0,16.666666666666668,16.0,16.666666666666668,0,0
20.0,MAG,20,Haas F1 Team,16.0,Collision,0,Other,0,2019,10,16.0,86.662,0,Silverstone,5.891,18,Permanent,Moderate,4.0,17.666666666666668,9.0,17.666666666666668,0,0
1.0,VER,33,Red Bull Racing,2.0,Finished,1,Finished,1,2019,11,2.0,72.113,0,Hockenheim,4.574,17,Permanent,Moderate,-1.0,3.3333333333333335,4.0,3.3333333333333335,0,0
2.0,VET,5,Ferrari,20.0,Finished,1,Finished,1,2019,11,20.0,84.0575,0,Hockenheim,4.574,17,Permanent,Moderate,-18.0,8.333333333333334,18.0,8.333333333333334,0,0
3.0,KVY,26,Racing Bulls,14.0,Finished,1,Finished,1,2019,11,14.0,73.135,0,Hockenheim,4.574,17,Permanent,Moderate,-11.0,13.333333333333334,,13.333333333333334,0,1
4.0,STR,18,Aston Martin,15.0,Finished,1,Finished,1,2019,11,15.0,73.256,0,Hockenheim,4.574,17,Permanent,Moderate,-11.0,13.333333333333334,17.0,13.333333333333334,0,0
5.0,SAI,55,McLaren,7.0,Finished,1,Finished,1,2019,11,7.0,72.632,0,Hockenheim,4.574,17,Permanent,Moderate,-2.0,6.666666666666667,12.0,6.666666666666667,0,0
6.0,ALB,23,Racing Bulls,16.0,Finished,1,Finished,1,2019,11,17.0,73.461,0,Hockenheim,4.574,17,Permanent,Moderate,-10.0,14.0,,14.0,0,1
7.0,GRO,8,Haas F1 Team,6.0,Finished,1,Finished,1,2019,11,6.0,72.769,0,Hockenheim,4.574,17,Permanent,Moderate,1.0,18.333333333333332,6.0,18.333333333333332,0,0
8.0,MAG,20,Haas F1 Team,12.0,Finished,1,Finished,1,2019,11,12.0,72.789,0,Hockenheim,4.574,17,Permanent,Moderate,-4.0,18.666666666666668,11.0,18.666666666666668,0,0
9.0,HAM,44,Mercedes,1.0,Finished,1,Finished,1,2019,11,1.0,71.767,0,Hockenheim,4.574,17,Permanent,Moderate,8.0,2.3333333333333335,1.0,2.3333333333333335,0,0
10.0,KUB,88,Williams,18.0,Finished,1,Finished,1,2019,11,19.0,74.839,0,Hockenheim,4.574,17,Permanent,Moderate,-8.0,17.666666666666668,,17.666666666666668,0,1
11.0,RUS,63,Williams,17.0,Finished,1,Finished,1,2019,11,18.0,74.721,0,Hockenheim,4.574,17,Permanent,Moderate,-6.0,17.0,,17.0,0,1
12.0,RAI,7,Kick Sauber,5.0,Finished,1,Finished,1,2019,11,5.0,72.519,0,Hockenheim,4.574,17,Permanent,Moderate,7.0,8.0,3.0,8.0,0,0
13.0,GIO,99,Kick Sauber,11.0,Finished,1,Finished,1,2019,11,11.0,72.786,0,Hockenheim,4.574,17,Permanent,Moderate,2.0,14.666666666666666,,14.666666666666666,0,1
14.0,GAS,10,Red Bull Racing,4.0,Collision,0,Other,1,2019,11,4.0,72.385,0,Hockenheim,4.574,17,Permanent,Moderate,10.0,7.0,14.0,7.0,0,0
15.0,BOT,77,Mercedes,3.0,Accident,0,Crash,1,2019,11,3.0,72.129,0,Hockenheim,4.574,17,Permanent,Moderate,12.0,2.3333333333333335,2.0,2.3333333333333335,0,0
16.0,HUL,27,Alpine,9.0,Accident,0,Crash,1,2019,11,9.0,72.766,0,Hockenheim,4.574,17,Permanent,Moderate,7.0,10.333333333333334,5.0,10.333333333333334,0,0
17.0,LEC,16,Ferrari,10.0,Accident,0,Crash,1,2019,11,10.0,72.229,0,Hockenheim,4.574,17,Permanent,Moderate,7.0,2.6666666666666665,15.0,2.6666666666666665,0,0
18.0,NOR,4,McLaren,19.0,Power loss,0,Other,1,2019,11,16.0,73.333,0,Hockenheim,4.574,17,Permanent,Moderate,-1.0,8.666666666666666,,8.666666666666666,0,1
19.0,RIC,3,Alpine,13.0,Exhaust,0,Other,1,2019,11,13.0,72.799,0,Hockenheim,4.574,17,Permanent,Moderate,6.0,10.0,20.0,10.0,0,0
20.0,PER,11,Aston Martin,8.0,Spun off,0,Other,1,2019,11,8.0,72.776,0,Hockenheim,4.574,17,Permanent,Moderate,12.0,13.333333333333334,7.0,13.333333333333334,0,0
1.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2019,12,3.0,74.769,0,Budapest,4.381,14,Permanent,Difficult,-2.0,5.0,1.0,5.0,0,0
2.0,VER,33,Red Bull Racing,1.0,Finished,1,Finished,0,2019,12,1.0,74.572,0,Budapest,4.381,14,Permanent,Difficult,1.0,2.3333333333333335,19.0,2.3333333333333335,0,0
3.0,VET,5,Ferrari,5.0,Finished,1,Finished,0,2019,12,5.0,75.071,0,Budapest,4.381,14,Permanent,Difficult,-2.0,7.333333333333333,2.0,7.333333333333333,0,0
4.0,LEC,16,Ferrari,4.0,Finished,1,Finished,0,2019,12,4.0,75.043,0,Budapest,4.381,14,Permanent,Difficult,0.0,7.333333333333333,20.0,7.333333333333333,0,0
5.0,SAI,55,McLaren,8.0,+1 Lap,0,Other,0,2019,12,8.0,75.852,0,Budapest,4.381,14,Permanent,Difficult,-3.0,6.333333333333333,9.0,6.333333333333333,0,0
6.0,GAS,10,Red Bull Racing,6.0,+1 Lap,0,Other,0,2019,12,6.0,75.45,0,Budapest,4.381,14,Permanent,Difficult,0.0,8.333333333333334,6.0,8.333333333333334,0,0
7.0,RAI,7,Kick Sauber,10.0,+1 Lap,0,Other,0,2019,12,10.0,76.041,0,Budapest,4.381,14,Permanent,Difficult,-3.0,9.666666666666666,3.0,9.666666666666666,0,0
8.0,BOT,77,Mercedes,2.0,+1 Lap,0,Other,0,2019,12,2.0,74.59,0,Budapest,4.381,14,Permanent,Difficult,6.0,6.666666666666667,5.0,6.666666666666667,0,0
9.0,NOR,4,McLaren,7.0,+1 Lap,0,Other,0,2019,12,7.0,75.8,0,Budapest,4.381,14,Permanent,Difficult,2.0,11.666666666666666,,11.666666666666666,0,1
10.0,ALB,23,Racing Bulls,12.0,+1 Lap,0,Other,0,2019,12,12.0,76.687,0,Budapest,4.381,14,Permanent,Difficult,-2.0,11.0,,11.0,0,1
11.0,PER,11,Aston Martin,16.0,+1 Lap,0,Other,0,2019,12,17.0,77.109,0,Budapest,4.381,14,Permanent,Difficult,-5.0,16.0,14.0,16.0,0,0
12.0,HUL,27,Alpine,11.0,+1 Lap,0,Other,0,2019,12,11.0,76.565,0,Budapest,4.381,14,Permanent,Difficult,1.0,13.0,12.0,13.0,0,0
13.0,MAG,20,Haas F1 Team,14.0,+1 Lap,0,Other,0,2019,12,15.0,76.122,0,Budapest,4.381,14,Permanent,Difficult,-1.0,15.666666666666666,7.0,15.666666666666666,0,0
14.0,RIC,3,Alpine,20.0,+1 Lap,0,Other,0,2019,12,18.0,77.257,0,Budapest,4.381,14,Permanent,Difficult,-6.0,12.666666666666666,4.0,12.666666666666666,0,0
15.0,KVY,26,Racing Bulls,13.0,+2 Laps,0,Other,0,2019,12,13.0,76.692,0,Budapest,4.381,14,Permanent,Difficult,2.0,9.666666666666666,,9.666666666666666,0,1
16.0,RUS,63,Williams,15.0,+2 Laps,0,Other,0,2019,12,16.0,77.031,0,Budapest,4.381,14,Permanent,Difficult,1.0,14.333333333333334,,14.333333333333334,0,1
17.0,STR,18,Aston Martin,18.0,+2 Laps,0,Other,0,2019,12,19.0,77.542,0,Budapest,4.381,14,Permanent,Difficult,-1.0,10.333333333333334,17.0,10.333333333333334,0,0
18.0,GIO,99,Kick Sauber,17.0,+2 Laps,0,Other,0,2019,12,14.0,76.804,0,Budapest,4.381,14,Permanent,Difficult,1.0,13.666666666666666,,13.666666666666666,0,1
19.0,KUB,88,Williams,19.0,+3 Laps,0,Other,0,2019,12,20.0,78.324,0,Budapest,4.381,14,Permanent,Difficult,0.0,15.0,,15.0,0,1
20.0,GRO,8,Haas F1 Team,9.0,Water pressure,0,Other,0,2019,12,9.0,76.013,0,Budapest,4.381,14,Permanent,Difficult,11.0,14.0,10.0,14.0,0,0
1.0,LEC,16,Ferrari,1.0,Finished,1,Finished,0,2019,13,1.0,102.519,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,0.0,8.0,18.0,8.0,0,0
2.0,HAM,44,Mercedes,3.0,Finished,1,Finished,0,2019,13,3.0,103.282,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-1.0,3.6666666666666665,2.0,3.6666666666666665,0,0
3.0,BOT,77,Mercedes,4.0,Finished,1,Finished,0,2019,13,4.0,103.415,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-1.0,8.333333333333334,4.0,8.333333333333334,0,0
4.0,VET,5,Ferrari,2.0,Finished,1,Finished,0,2019,13,2.0,103.037,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,2.0,7.0,1.0,7.0,0,0
5.0,ALB,23,Red Bull Racing,17.0,Finished,1,Finished,0,2019,13,14.0,105.528,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-12.0,9.333333333333334,,,0,1
6.0,PER,11,Aston Martin,7.0,Finished,1,Finished,0,2019,13,9.0,104.706,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-1.0,16.0,5.0,16.0,0,0
7.0,KVY,26,Racing Bulls,19.0,Finished,1,Finished,0,2019,13,18.0,106.518,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-12.0,9.0,,9.0,0,1
8.0,HUL,27,Alpine,12.0,Finished,1,Finished,0,2019,13,7.0,104.542,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-4.0,12.666666666666666,20.0,12.666666666666666,0,0
9.0,GAS,10,Racing Bulls,13.0,Finished,1,Finished,0,2019,13,16.0,106.435,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-4.0,8.0,9.0,13.0,0,0
10.0,STR,18,Aston Martin,16.0,Finished,1,Finished,0,2019,13,13.0,105.047,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-6.0,11.333333333333334,13.0,11.333333333333334,0,0
11.0,NOR,4,McLaren,11.0,Engine,0,Mechanical,0,2019,13,12.0,104.847,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,0.0,12.666666666666666,,12.666666666666666,0,1
12.0,MAG,20,Haas F1 Team,8.0,+1 Lap,0,Other,0,2019,13,10.0,104.738,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,4.0,13.666666666666666,8.0,13.666666666666666,0,0
13.0,GRO,8,Haas F1 Team,9.0,+1 Lap,0,Other,0,2019,13,11.0,104.797,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,4.0,15.333333333333334,7.0,15.333333333333334,0,0
14.0,RIC,3,Alpine,10.0,+1 Lap,0,Other,0,2019,13,6.0,104.103,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,4.0,13.333333333333334,16.0,13.333333333333334,0,0
15.0,RUS,63,Williams,14.0,+1 Lap,0,Other,0,2019,13,19.0,107.548,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,1.0,13.666666666666666,,13.666666666666666,0,1
16.0,RAI,7,Kick Sauber,6.0,+1 Lap,0,Other,0,2019,13,8.0,104.14,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,10.0,9.0,17.0,9.0,0,0
17.0,KUB,88,Williams,21.0,+1 Lap,0,Other,0,2019,13,20.0,84.0575,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,-4.0,14.666666666666666,,14.666666666666666,0,1
18.0,GIO,99,Kick Sauber,18.0,Accident,0,Crash,0,2019,13,15.0,105.637,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,0.0,16.333333333333332,,16.333333333333332,0,1
19.0,SAI,55,McLaren,15.0,Power loss,0,Other,0,2019,13,17.0,106.507,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,4.0,5.333333333333333,11.0,5.333333333333333,0,0
20.0,VER,33,Red Bull Racing,5.0,Accident,0,Crash,0,2019,13,5.0,103.69,0,Spa-Francorchamps,7.004,19,Permanent,Moderate,15.0,2.6666666666666665,3.0,2.6666666666666665,0,0
1.0,LEC,16,Ferrari,1.0,Finished,1,Finished,0,2019,14,1.0,79.307,0,Monza,5.793,11,Permanent,Extremely Easy,0.0,7.333333333333333,11.0,7.333333333333333,0,0
2.0,BOT,77,Mercedes,3.0,Finished,1,Finished,0,2019,14,3.0,79.354,0,Monza,5.793,11,Permanent,Extremely Easy,-1.0,8.666666666666666,3.0,8.666666666666666,0,0
3.0,HAM,44,Mercedes,2.0,Finished,1,Finished,0,2019,14,2.0,79.346,0,Monza,5.793,11,Permanent,Extremely Easy,1.0,4.0,1.0,4.0,0,0
4.0,RIC,3,Alpine,5.0,Finished,1,Finished,0,2019,14,5.0,79.833,0,Monza,5.793,11,Permanent,Extremely Easy,-1.0,15.666666666666666,17.0,15.666666666666666,0,0
5.0,HUL,27,Alpine,6.0,Finished,1,Finished,0,2019,14,6.0,80.049,0,Monza,5.793,11,Permanent,Extremely Easy,-1.0,12.0,13.0,12.0,0,0
6.0,ALB,23,Red Bull Racing,8.0,Finished,1,Finished,0,2019,14,8.0,80.021,0,Monza,5.793,11,Permanent,Extremely Easy,-2.0,7.0,,5.0,0,1
7.0,PER,11,Aston Martin,18.0,Finished,1,Finished,0,2019,14,17.0,81.291,0,Monza,5.793,11,Permanent,Extremely Easy,-11.0,12.333333333333334,7.0,12.333333333333334,0,0
8.0,VER,33,Red Bull Racing,19.0,Finished,1,Finished,0,2019,14,20.0,84.0575,0,Monza,5.793,11,Permanent,Extremely Easy,-11.0,7.666666666666667,5.0,7.666666666666667,0,0
9.0,GIO,99,Kick Sauber,10.0,+1 Lap,0,Other,0,2019,14,11.0,80.517,0,Monza,5.793,11,Permanent,Extremely Easy,-1.0,16.333333333333332,,16.333333333333332,0,1
10.0,NOR,4,McLaren,16.0,+1 Lap,0,Other,0,2019,14,14.0,80.646,0,Monza,5.793,11,Permanent,Extremely Easy,-6.0,12.666666666666666,,12.666666666666666,0,1
11.0,GAS,10,Racing Bulls,17.0,+1 Lap,0,Other,0,2019,14,15.0,80.508,0,Monza,5.793,11,Permanent,Extremely Easy,-6.0,9.666666666666666,14.0,12.666666666666666,0,0
12.0,STR,18,Aston Martin,9.0,+1 Lap,0,Other,0,2019,14,9.0,80.498,0,Monza,5.793,11,Permanent,Extremely Easy,3.0,10.333333333333334,9.0,10.333333333333334,0,0
13.0,VET,5,Ferrari,4.0,+1 Lap,0,Other,0,2019,14,4.0,79.457,0,Monza,5.793,11,Permanent,Extremely Easy,9.0,3.0,4.0,3.0,0,0
14.0,RUS,63,Williams,14.0,+1 Lap,0,Other,0,2019,14,18.0,81.8,0,Monza,5.793,11,Permanent,Extremely Easy,0.0,14.0,,14.0,0,1
15.0,RAI,7,Kick Sauber,21.0,+1 Lap,0,Other,0,2019,14,10.0,80.515,0,Monza,5.793,11,Permanent,Extremely Easy,-6.0,11.666666666666666,2.0,11.666666666666666,0,0
16.0,GRO,8,Haas F1 Team,13.0,+1 Lap,0,Other,0,2019,14,16.0,80.784,0,Monza,5.793,11,Permanent,Extremely Easy,3.0,13.333333333333334,20.0,13.333333333333334,0,0
17.0,KUB,88,Williams,15.0,+2 Laps,0,Other,0,2019,14,19.0,82.356,0,Monza,5.793,11,Permanent,Extremely Easy,2.0,15.333333333333334,,15.333333333333334,0,1
18.0,MAG,20,Haas F1 Team,11.0,Hydraulics,0,Other,0,2019,14,12.0,80.615,0,Monza,5.793,11,Permanent,Extremely Easy,7.0,11.0,16.0,11.0,0,0
19.0,KVY,26,Racing Bulls,12.0,Engine,0,Mechanical,0,2019,14,13.0,80.63,0,Monza,5.793,11,Permanent,Extremely Easy,7.0,8.333333333333334,,8.333333333333334,0,1
20.0,SAI,55,McLaren,7.0,Wheel,0,Other,0,2019,14,7.0,80.202,0,Monza,5.793,11,Permanent,Extremely Easy,13.0,9.666666666666666,8.0,9.666666666666666,0,0
1.0,VET,5,Ferrari,3.0,Finished,1,Finished,0,2019,15,3.0,96.437,0,Singapore,5.063,23,Street,Extremely Difficult,-2.0,6.666666666666667,3.0,6.666666666666667,0,0
2.0,LEC,16,Ferrari,1.0,Finished,1,Finished,0,2019,15,1.0,96.217,0,Singapore,5.063,23,Street,Extremely Difficult,1.0,2.0,9.0,2.0,0,0
3.0,VER,33,Red Bull Racing,4.0,Finished,1,Finished,0,2019,15,4.0,96.813,0,Singapore,5.063,23,Street,Extremely Difficult,-1.0,10.0,2.0,10.0,0,0
4.0,HAM,44,Mercedes,2.0,Finished,1,Finished,0,2019,15,2.0,96.408,0,Singapore,5.063,23,Street,Extremely Difficult,2.0,2.0,1.0,2.0,0,0
5.0,BOT,77,Mercedes,5.0,Finished,1,Finished,0,2019,15,5.0,97.142,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,4.333333333333333,4.0,4.333333333333333,0,0
6.0,ALB,23,Red Bull Racing,6.0,Finished,1,Finished,0,2019,15,6.0,97.411,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,7.0,,5.5,0,1
7.0,NOR,4,McLaren,9.0,Finished,1,Finished,0,2019,15,9.0,97.572,0,Singapore,5.063,23,Street,Extremely Difficult,-2.0,10.0,,10.0,0,1
8.0,GAS,10,Racing Bulls,11.0,Finished,1,Finished,0,2019,15,12.0,98.699,0,Singapore,5.063,23,Street,Extremely Difficult,-3.0,8.666666666666666,13.0,12.0,0,0
9.0,HUL,27,Alpine,8.0,Finished,1,Finished,0,2019,15,8.0,98.264,0,Singapore,5.063,23,Street,Extremely Difficult,1.0,8.333333333333334,10.0,8.333333333333334,0,0
10.0,GIO,99,Kick Sauber,10.0,Finished,1,Finished,0,2019,15,11.0,98.697,0,Singapore,5.063,23,Street,Extremely Difficult,0.0,15.0,,15.0,0,1
11.0,GRO,8,Haas F1 Team,17.0,Finished,1,Finished,0,2019,15,17.0,100.277,0,Singapore,5.063,23,Street,Extremely Difficult,-6.0,16.333333333333332,15.0,16.333333333333332,0,0
12.0,SAI,55,McLaren,7.0,Finished,1,Finished,0,2019,15,7.0,97.818,0,Singapore,5.063,23,Street,Extremely Difficult,5.0,14.666666666666666,8.0,14.666666666666666,0,0
13.0,STR,18,Aston Martin,16.0,Finished,1,Finished,0,2019,15,16.0,99.979,0,Singapore,5.063,23,Street,Extremely Difficult,-3.0,13.0,14.0,13.0,0,0
14.0,RIC,3,Alpine,20.0,Finished,1,Finished,0,2019,15,20.0,98.095,0,Singapore,5.063,23,Street,Extremely Difficult,-6.0,10.666666666666666,6.0,10.666666666666666,0,0
15.0,KVY,26,Racing Bulls,14.0,Finished,1,Finished,0,2019,15,15.0,99.957,0,Singapore,5.063,23,Street,Extremely Difficult,1.0,13.666666666666666,,13.666666666666666,0,1
16.0,KUB,88,Williams,19.0,Finished,1,Finished,0,2019,15,19.0,101.186,0,Singapore,5.063,23,Street,Extremely Difficult,-3.0,17.666666666666668,,17.666666666666668,0,1
17.0,MAG,20,Haas F1 Team,13.0,Finished,1,Finished,0,2019,15,14.0,99.65,0,Singapore,5.063,23,Street,Extremely Difficult,4.0,14.333333333333334,18.0,14.333333333333334,0,0
18.0,RAI,7,Kick Sauber,12.0,Collision,0,Other,0,2019,15,13.0,98.858,0,Singapore,5.063,23,Street,Extremely Difficult,6.0,12.666666666666666,5.0,12.666666666666666,0,0
19.0,PER,11,Aston Martin,15.0,Engine,0,Mechanical,0,2019,15,10.0,98.62,0,Singapore,5.063,23,Street,Extremely Difficult,4.0,8.0,16.0,8.0,0,0
20.0,RUS,63,Williams,18.0,Collision,0,Other,0,2019,15,18.0,100.867,0,Singapore,5.063,23,Street,Extremely Difficult,2.0,15.0,,15.0,0,1
1.0,HAM,44,Mercedes,2.0,Finished,1,Finished,1,2019,16,2.0,92.03,0,Sochi,5.848,18,Permanent,Moderate,-1.0,3.0,1.0,3.0,0,0
2.0,BOT,77,Mercedes,4.0,Finished,1,Finished,1,2019,16,5.0,92.632,0,Sochi,5.848,18,Permanent,Moderate,-2.0,3.3333333333333335,2.0,3.3333333333333335,0,0
3.0,LEC,16,Ferrari,1.0,Finished,1,Finished,1,2019,16,1.0,91.628,0,Sochi,5.848,18,Permanent,Moderate,2.0,1.3333333333333333,7.0,1.3333333333333333,0,0
4.0,VER,33,Red Bull Racing,9.0,Finished,1,Finished,1,2019,16,4.0,92.31,0,Sochi,5.848,18,Permanent,Moderate,-5.0,10.333333333333334,5.0,10.333333333333334,0,0
5.0,ALB,23,Red Bull Racing,21.0,Finished,1,Finished,1,2019,16,19.0,99.197,0,Sochi,5.848,18,Permanent,Moderate,-16.0,5.666666666666667,,5.666666666666667,0,1
6.0,SAI,55,McLaren,5.0,Finished,1,Finished,1,2019,16,6.0,93.222,0,Sochi,5.848,18,Permanent,Moderate,1.0,17.0,17.0,17.0,0,0
